user_id,signup_date,user_segment,device_type,location,age_group
589,2024-02-20,new,desktop,Germany,46-55
590,2024-02-25,new,mobile,United Kingdom,18-25
591,2024-01-03,new,mobile,United States,26-35
592,2024-02-27,returning,desktop,United States,18-25
593,2024-01-23,new,mobile,United States,18-25
594,2024-01-14,new,desktop,Canada,18-25
595,2024-02-13,VIP,mobile,Germany,26-35
596,2024-01-16,returning,mobile,United States,36-45
597,2024-02-12,returning,mobile,United States,46-55
598,2024-01-07,new,mobile,United States,26-35
599,2024-01-23,new,tablet,United States,18-25
600,2024-02-19,new,tablet,Canada,18-25
601,2024-02-05,new,desktop,Canada,26-35
602,2024-02-26,new,mobile,United States,36-45
603,2024-02-25,new,tablet,Canada,36-45
604,2024-01-27,new,desktop,United States,26-35
605,2024-02-09,new,mobile,United States,18-25
606,2024-02-17,returning,desktop,United States,26-35
607,2024-01-10,new,mobile,Canada,26-35
608,2024-02-29,new,mobile,United States,26-35
609,2024-02-29,returning,desktop,United States,18-25
610,2024-01-16,returning,desktop,United States,18-25
611,2024-02-25,new,mobile,United States,46-55
612,2024-01-11,returning,mobile,United States,26-35
613,2024-02-21,returning,tablet,United States,36-45
614,2024-02-21,new,desktop,United States,26-35
615,2024-01-12,VIP,mobile,United States,26-35
616,2024-02-26,VIP,mobile,United States,26-35
617,2024-01-27,new,mobile,Canada,26-35
618,2024-01-02,new,tablet,United Kingdom,26-35
619,2024-01-12,returning,mobile,Canada,26-35
620,2024-02-17,returning,mobile,United States,26-35
621,2024-02-29,new,mobile,United States,26-35
622,2024-01-22,new,desktop,United States,36-45
623,2024-02-20,new,desktop,United States,26-35
624,2024-02-29,returning,desktop,United States,18-25
625,2024-01-27,returning,mobile,United States,36-45
626,2024-02-21,new,mobile,Germany,36-45
627,2024-02-12,returning,tablet,United States,46-55
628,2024-02-25,returning,tablet,Australia,26-35
629,2024-02-17,new,tablet,Germany,26-35
630,2024-02-21,new,tablet,Germany,46-55
631,2024-01-16,returning,desktop,Germany,26-35
632,2024-01-18,VIP,desktop,United States,36-45
633,2024-01-11,returning,desktop,United States,18-25
634,2024-02-20,returning,desktop,United States,36-45
635,2024-02-14,new,mobile,United States,36-45
636,2024-01-07,returning,mobile,United States,26-35
637,2024-01-25,returning,tablet,Germany,26-35
638,2024-02-25,new,mobile,United States,56+
639,2024-01-03,new,desktop,United States,18-25
640,2024-02-24,new,mobile,United Kingdom,26-35
641,2024-01-31,new,mobile,United States,46-55
642,2024-01-15,new,mobile,United States,36-45
643,2024-01-13,new,mobile,United States,26-35
644,2024-02-22,new,mobile,Germany,36-45
645,2024-02-28,new,mobile,Canada,26-35
646,2024-01-30,VIP,desktop,Canada,18-25
647,2024-01-23,returning,mobile,United States,26-35
648,2024-01-20,returning,mobile,Australia,26-35
649,2024-02-22,returning,mobile,United States,26-35
650,2024-02-20,returning,desktop,United Kingdom,26-35
651,2024-02-25,new,desktop,Australia,26-35
652,2024-01-15,returning,desktop,Canada,18-25
653,2024-01-15,returning,mobile,Canada,18-25
654,2024-01-02,returning,mobile,United States,26-35
655,2024-02-12,returning,desktop,United States,26-35
656,2024-01-13,new,desktop,Germany,26-35
657,2024-01-26,new,mobile,United States,26-35
658,2024-01-22,new,mobile,Australia,26-35
659,2024-01-18,returning,mobile,United Kingdom,18-25
660,2024-02-25,returning,mobile,United States,46-55
661,2024-01-05,new,desktop,Canada,18-25
662,2024-02-19,VIP,mobile,United States,56+
663,2024-01-18,returning,mobile,United States,56+
664,2024-01-23,new,mobile,United States,36-45
665,2024-02-11,new,tablet,United States,26-35
666,2024-02-02,new,desktop,Australia,36-45
667,2024-01-26,new,desktop,United States,46-55
668,2024-02-13,new,mobile,Canada,36-45
669,2024-02-23,new,desktop,United States,18-25
670,2024-02-04,new,mobile,United Kingdom,18-25
671,2024-01-22,new,mobile,Canada,18-25
672,2024-03-01,VIP,mobile,United States,18-25
673,2024-01-02,new,desktop,Australia,18-25
674,2024-01-08,returning,mobile,Germany,26-35
675,2024-02-26,returning,desktop,United Kingdom,26-35
676,2024-01-17,VIP,mobile,Australia,36-45
677,2024-01-12,new,mobile,Canada,18-25
678,2024-02-07,new,mobile,Germany,18-25
679,2024-01-17,VIP,mobile,United States,36-45
680,2024-01-03,VIP,mobile,United States,26-35
681,2024-01-07,returning,mobile,Australia,36-45
682,2024-02-08,new,mobile,United States,26-35
683,2024-01-28,new,mobile,United States,36-45
684,2024-01-23,returning,mobile,United States,36-45
685,2024-02-16,VIP,mobile,United States,36-45
686,2024-02-20,returning,mobile,United States,18-25
687,2024-01-21,returning,mobile,Canada,46-55
688,2024-01-28,new,mobile,Australia,26-35
689,2024-02-08,returning,desktop,United States,18-25
690,2024-02-02,new,mobile,United Kingdom,36-45
691,2024-01-08,new,mobile,United States,26-35
692,2024-01-25,returning,tablet,United States,18-25
693,2024-02-27,returning,desktop,Canada,36-45
694,2024-02-06,new,tablet,Germany,26-35
695,2024-01-13,new,desktop,United States,36-45
696,2024-01-17,returning,mobile,United States,36-45
697,2024-01-03,new,mobile,United States,18-25
698,2024-02-15,returning,desktop,Australia,36-45
699,2024-01-28,new,tablet,United States,26-35
700,2024-01-01,returning,desktop,United States,26-35
701,2024-02-03,returning,desktop,Germany,18-25
702,2024-02-29,new,mobile,Canada,26-35
703,2024-02-21,new,mobile,Australia,36-45
704,2024-02-04,new,tablet,Australia,56+
705,2024-02-13,new,desktop,Canada,26-35
706,2024-02-16,VIP,tablet,Canada,18-25
707,2024-03-01,new,desktop,United States,26-35
708,2024-02-17,returning,mobile,Australia,18-25
709,2024-02-17,new,mobile,United States,26-35
710,2024-02-12,returning,tablet,United Kingdom,46-55
711,2024-01-13,returning,desktop,United States,18-25
712,2024-01-24,returning,mobile,United States,26-35
713,2024-01-28,returning,mobile,United States,26-35
714,2024-01-05,returning,mobile,Canada,18-25
715,2024-03-01,new,mobile,United States,26-35
716,2024-02-12,VIP,desktop,United States,46-55
717,2024-02-28,returning,mobile,United States,26-35
718,2024-01-22,VIP,mobile,United States,36-45
719,2024-02-09,new,desktop,Canada,18-25
720,2024-01-21,returning,mobile,United States,36-45
721,2024-02-12,VIP,desktop,United States,26-35
722,2024-02-24,new,mobile,Canada,18-25
723,2024-01-08,new,tablet,United Kingdom,18-25
724,2024-02-16,returning,mobile,Canada,18-25
725,2024-02-27,returning,mobile,Australia,56+
726,2024-01-20,returning,desktop,United States,26-35
727,2024-02-02,new,desktop,Germany,36-45
728,2024-01-20,returning,mobile,Canada,46-55
729,2024-02-12,new,tablet,Canada,18-25
730,2024-01-27,new,mobile,Canada,46-55
731,2024-01-21,new,tablet,United States,36-45
732,2024-01-26,returning,mobile,United States,26-35
733,2024-02-14,returning,mobile,Canada,36-45
734,2024-01-19,returning,mobile,United States,18-25
735,2024-02-05,new,mobile,Canada,26-35
736,2024-01-09,VIP,mobile,United Kingdom,18-25
737,2024-01-13,new,mobile,United States,46-55
738,2024-01-27,returning,mobile,United States,18-25
739,2024-02-12,returning,mobile,United States,56+
740,2024-03-01,new,mobile,United States,18-25
741,2024-01-25,returning,desktop,United States,36-45
742,2024-02-13,new,desktop,United States,36-45
743,2024-02-17,returning,desktop,United States,46-55
744,2024-02-27,returning,tablet,United States,26-35
745,2024-01-12,new,desktop,United States,26-35
746,2024-02-09,VIP,tablet,Australia,36-45
747,2024-02-06,new,mobile,Australia,56+
748,2024-01-20,returning,mobile,United States,18-25
749,2024-01-26,VIP,mobile,United States,36-45
750,2024-02-05,returning,mobile,Canada,18-25
751,2024-02-23,new,desktop,United States,36-45
752,2024-01-01,VIP,desktop,Canada,36-45
753,2024-01-20,returning,mobile,United States,36-45
754,2024-01-19,new,desktop,United States,26-35
755,2024-01-14,new,mobile,Germany,18-25
756,2024-01-28,returning,mobile,Germany,26-35
757,2024-02-20,returning,desktop,Australia,36-45
758,2024-02-07,returning,tablet,United States,46-55
759,2024-02-08,VIP,desktop,Germany,26-35
760,2024-02-11,returning,desktop,Canada,18-25
761,2024-01-21,new,mobile,Canada,18-25
762,2024-01-30,new,mobile,Germany,36-45
763,2024-01-29,new,mobile,Australia,26-35
764,2024-01-29,returning,desktop,United Kingdom,36-45
765,2024-02-13,new,mobile,United States,18-25
766,2024-01-14,returning,mobile,Canada,18-25
767,2024-02-02,returning,tablet,Canada,56+
768,2024-01-31,VIP,desktop,Germany,36-45
769,2024-02-20,new,desktop,United Kingdom,26-35
770,2024-02-27,returning,mobile,United States,26-35
771,2024-02-20,new,mobile,United States,46-55
772,2024-02-17,returning,mobile,United States,18-25
773,2024-01-11,new,desktop,Australia,36-45
774,2024-02-12,new,mobile,United States,18-25
775,2024-01-06,returning,desktop,Canada,46-55
776,2024-01-19,new,tablet,Germany,26-35
777,2024-02-02,new,mobile,United States,26-35
778,2024-02-12,returning,mobile,Germany,36-45
779,2024-02-10,returning,desktop,Germany,18-25
780,2024-02-09,returning,tablet,United States,18-25
781,2024-01-22,returning,desktop,United States,26-35
782,2024-01-06,returning,mobile,United Kingdom,36-45
783,2024-02-22,new,mobile,United States,18-25
784,2024-03-01,new,desktop,Canada,26-35
785,2024-02-18,new,desktop,Canada,26-35
786,2024-01-16,VIP,mobile,United States,36-45
787,2024-02-13,returning,mobile,United States,46-55
788,2024-01-20,returning,desktop,United States,18-25
789,2024-01-15,returning,mobile,United States,18-25
790,2024-02-21,VIP,desktop,Canada,36-45
791,2024-01-13,new,mobile,Canada,26-35
792,2024-01-10,returning,desktop,United States,36-45
793,2024-01-02,returning,desktop,United Kingdom,26-35
794,2024-01-03,returning,mobile,United States,26-35
795,2024-01-16,new,desktop,Australia,26-35
796,2024-01-31,VIP,desktop,United States,26-35
797,2024-02-09,VIP,tablet,United States,36-45
798,2024-02-24,returning,mobile,United Kingdom,36-45
799,2024-02-19,returning,desktop,Canada,26-35
800,2024-01-05,VIP,desktop,United States,36-45
801,2024-01-30,returning,mobile,United States,18-25
802,2024-01-27,new,desktop,United States,36-45
803,2024-02-26,returning,mobile,United States,26-35
804,2024-02-10,returning,mobile,United States,18-25
805,2024-02-06,returning,mobile,Canada,46-55
806,2024-01-13,returning,mobile,Germany,26-35
807,2024-02-15,VIP,tablet,United Kingdom,36-45
808,2024-02-14,VIP,desktop,United States,36-45
809,2024-01-25,returning,mobile,Germany,36-45
810,2024-02-01,new,desktop,Canada,26-35
811,2024-01-26,VIP,mobile,United States,26-35
812,2024-01-16,returning,desktop,United Kingdom,46-55
813,2024-01-10,new,mobile,United States,18-25
814,2024-02-11,VIP,mobile,United States,46-55
815,2024-02-14,VIP,mobile,United States,36-45
816,2024-01-01,returning,desktop,Canada,26-35
817,2024-02-27,returning,mobile,United States,26-35
818,2024-02-18,new,mobile,United Kingdom,18-25
819,2024-02-25,new,mobile,Canada,26-35
820,2024-02-19,new,mobile,United States,36-45
821,2024-02-26,returning,tablet,United States,36-45
822,2024-01-07,new,mobile,Germany,36-45
823,2024-02-19,new,desktop,Canada,56+
824,2024-01-28,new,mobile,United States,56+
825,2024-01-15,returning,desktop,United Kingdom,26-35
826,2024-01-12,VIP,mobile,United States,18-25
827,2024-02-21,new,tablet,United States,26-35
828,2024-02-14,new,mobile,Canada,36-45
829,2024-02-03,returning,desktop,Canada,26-35
830,2024-01-30,returning,tablet,United States,26-35
831,2024-01-04,new,desktop,United States,36-45
832,2024-02-05,returning,mobile,United States,36-45
833,2024-01-16,new,tablet,Australia,56+
834,2024-02-28,new,desktop,United States,26-35
835,2024-02-24,returning,mobile,United States,56+
836,2024-01-08,returning,mobile,Germany,26-35
837,2024-01-30,VIP,mobile,United States,46-55
838,2024-01-09,new,mobile,United States,26-35
839,2024-02-21,returning,desktop,Canada,36-45
840,2024-01-30,returning,desktop,Canada,46-55
841,2024-02-12,new,mobile,Canada,36-45
842,2024-02-03,returning,desktop,United States,36-45
843,2024-02-05,new,mobile,Germany,56+
844,2024-02-08,VIP,tablet,United States,26-35
845,2024-01-21,new,tablet,United States,26-35
846,2024-03-01,returning,tablet,United States,46-55
847,2024-02-18,new,desktop,United Kingdom,36-45
848,2024-02-27,VIP,mobile,Canada,46-55
849,2024-01-29,returning,mobile,United Kingdom,36-45
850,2024-02-09,returning,mobile,United Kingdom,36-45
851,2024-02-22,new,mobile,United States,18-25
852,2024-02-16,returning,desktop,United States,26-35
853,2024-02-27,new,mobile,Canada,36-45
854,2024-02-02,VIP,tablet,United States,26-35
855,2024-01-28,new,tablet,United States,26-35
856,2024-02-23,new,mobile,Germany,56+
857,2024-02-28,new,mobile,United Kingdom,26-35
858,2024-02-05,returning,mobile,United States,18-25
859,2024-01-29,returning,desktop,United Kingdom,26-35
860,2024-02-27,new,desktop,Canada,26-35
861,2024-01-11,returning,mobile,United States,56+
862,2024-02-17,returning,mobile,United States,36-45
863,2024-02-25,returning,mobile,United States,26-35
864,2024-01-31,returning,tablet,United States,26-35
865,2024-01-29,returning,mobile,United States,46-55
866,2024-01-17,returning,mobile,Australia,36-45
867,2024-02-18,new,desktop,Canada,26-35
868,2024-01-16,new,desktop,Germany,26-35
869,2024-02-23,VIP,desktop,United States,26-35
870,2024-02-10,VIP,mobile,United States,56+
871,2024-01-18,new,desktop,Germany,36-45
872,2024-02-19,new,desktop,Canada,26-35
873,2024-02-19,returning,mobile,Germany,18-25
874,2024-02-03,returning,desktop,United States,18-25
875,2024-02-01,new,mobile,Australia,26-35
876,2024-02-10,new,mobile,United States,26-35
877,2024-01-16,returning,tablet,United States,26-35
878,2024-01-18,returning,mobile,United Kingdom,46-55
879,2024-01-29,new,tablet,United Kingdom,56+
880,2024-01-05,new,mobile,United States,26-35
881,2024-02-15,new,mobile,Australia,26-35
882,2024-01-19,returning,desktop,United Kingdom,36-45
883,2024-01-16,new,desktop,United States,26-35
884,2024-01-18,new,mobile,United States,18-25
885,2024-01-22,returning,desktop,United States,18-25
886,2024-01-21,new,mobile,United States,26-35
887,2024-02-27,returning,tablet,Canada,18-25
888,2024-02-04,new,mobile,United Kingdom,46-55
889,2024-01-06,new,desktop,United Kingdom,26-35
890,2024-01-09,new,mobile,United States,18-25
891,2024-01-10,returning,desktop,United States,18-25
892,2024-01-15,VIP,desktop,Australia,26-35
893,2024-01-25,returning,mobile,United States,26-35
894,2024-02-14,new,tablet,United States,36-45
895,2024-01-10,returning,mobile,Canada,26-35
896,2024-02-15,new,mobile,United Kingdom,56+
897,2024-01-14,new,desktop,Australia,36-45
898,2024-01-05,VIP,mobile,Australia,36-45
899,2024-01-27,new,mobile,Australia,26-35
900,2024-01-27,new,mobile,United States,26-35
901,2024-01-22,new,desktop,United States,26-35
902,2024-02-04,new,mobile,Canada,26-35
903,2024-01-30,new,mobile,United States,26-35
904,2024-01-27,returning,desktop,United States,56+
905,2024-01-04,returning,desktop,United States,36-45
906,2024-01-14,VIP,tablet,United States,18-25
907,2024-02-23,returning,desktop,Canada,46-55
908,2024-01-27,new,desktop,United States,26-35
909,2024-01-25,new,mobile,United States,18-25
910,2024-02-27,new,mobile,Germany,26-35
911,2024-02-19,returning,desktop,United Kingdom,18-25
912,2024-02-07,new,tablet,Australia,18-25
913,2024-03-01,returning,desktop,United States,18-25
914,2024-02-14,returning,mobile,United States,26-35
915,2024-01-02,returning,mobile,United States,26-35
916,2024-02-24,returning,desktop,United Kingdom,18-25
917,2024-02-26,new,desktop,Germany,26-35
918,2024-02-18,VIP,desktop,United States,26-35
919,2024-02-06,returning,desktop,Germany,26-35
920,2024-01-25,new,mobile,Canada,18-25
921,2024-01-31,VIP,tablet,United States,36-45
922,2024-01-01,returning,desktop,Canada,18-25
923,2024-03-01,VIP,mobile,Canada,26-35
924,2024-01-23,returning,mobile,United States,46-55
925,2024-01-20,returning,tablet,United States,26-35
926,2024-02-18,new,desktop,United Kingdom,26-35
927,2024-01-25,new,mobile,Canada,18-25
928,2024-02-24,returning,mobile,United States,36-45
929,2024-02-27,returning,mobile,Australia,46-55
930,2024-02-23,new,mobile,United States,26-35
931,2024-01-27,new,desktop,United States,26-35
932,2024-02-04,returning,desktop,United States,26-35
933,2024-02-17,VIP,desktop,Germany,18-25
934,2024-02-17,returning,desktop,Canada,56+
935,2024-02-04,new,mobile,United Kingdom,26-35
936,2024-02-21,new,mobile,Australia,18-25
937,2024-02-08,new,mobile,United Kingdom,26-35
938,2024-02-27,VIP,mobile,United States,26-35
939,2024-01-15,new,mobile,United Kingdom,26-35
940,2024-02-01,returning,desktop,United Kingdom,36-45
941,2024-01-15,new,desktop,United States,26-35
942,2024-01-18,returning,desktop,United States,26-35
943,2024-01-28,returning,desktop,United Kingdom,26-35
944,2024-02-01,returning,desktop,United States,36-45
945,2024-01-02,new,desktop,United States,26-35
946,2024-01-25,new,mobile,United Kingdom,18-25
947,2024-01-22,new,tablet,Germany,26-35
948,2024-02-12,VIP,mobile,United States,26-35
949,2024-02-13,VIP,mobile,United States,46-55
950,2024-02-21,returning,mobile,Canada,26-35
951,2024-01-26,returning,tablet,United Kingdom,18-25
952,2024-02-16,returning,tablet,Australia,56+
953,2024-01-11,new,desktop,United Kingdom,18-25
954,2024-02-23,VIP,desktop,Canada,36-45
955,2024-01-30,returning,mobile,Australia,36-45
956,2024-02-28,new,tablet,United States,26-35
957,2024-01-09,returning,desktop,United States,26-35
958,2024-02-09,new,tablet,Canada,46-55
959,2024-02-04,new,mobile,United States,26-35
960,2024-01-02,returning,mobile,United States,26-35
961,2024-02-28,new,desktop,United States,26-35
962,2024-01-26,returning,mobile,United Kingdom,26-35
963,2024-02-07,new,tablet,Germany,26-35
964,2024-02-06,new,mobile,United States,18-25
965,2024-02-12,new,tablet,Canada,18-25
966,2024-01-02,new,mobile,United States,26-35
967,2024-01-06,returning,desktop,United Kingdom,26-35
968,2024-02-11,new,mobile,Canada,18-25
969,2024-01-28,returning,desktop,Australia,18-25
