assignment_id,user_id,experiment_id,variant,assignment_date
872,245,5,control,2024-01-24
873,245,3,control,2024-01-24
874,245,2,treatment,2024-01-24
875,245,1,control,2024-01-24
876,246,5,treatment,2024-02-26
877,246,4,control,2024-02-26
878,246,3,control,2024-02-26
879,246,2,control,2024-02-26
880,247,3,treatment,2024-02-23
881,247,2,treatment,2024-02-23
882,247,4,control,2024-02-23
883,247,5,treatment,2024-02-23
884,248,4,control,2024-02-21
885,248,1,treatment,2024-02-21
886,248,5,control,2024-02-21
887,248,2,treatment,2024-02-21
888,249,3,treatment,2024-01-20
889,249,4,treatment,2024-01-20
890,249,2,treatment,2024-01-20
891,250,2,treatment,2024-01-16
892,250,1,treatment,2024-01-16
893,250,5,treatment,2024-01-16
894,251,1,control,2024-01-04
895,251,4,treatment,2024-01-04
896,251,2,treatment,2024-01-04
897,251,5,control,2024-01-04
898,252,1,control,2024-01-16
899,252,2,control,2024-01-16
900,252,5,treatment,2024-01-16
901,253,5,control,2024-02-26
902,253,3,control,2024-02-26
903,253,2,control,2024-02-26
904,253,4,control,2024-02-26
905,254,3,control,2024-02-06
906,254,2,treatment,2024-02-06
907,254,5,control,2024-02-06
908,255,3,treatment,2024-03-01
909,255,2,treatment,2024-03-01
910,255,1,treatment,2024-03-01
911,256,2,treatment,2024-01-06
912,256,5,treatment,2024-01-06
913,256,3,control,2024-01-06
914,256,1,treatment,2024-01-06
915,257,5,treatment,2024-01-06
916,257,4,control,2024-01-06
917,257,3,control,2024-01-06
918,257,2,treatment,2024-01-06
919,258,2,control,2024-02-16
920,258,3,control,2024-02-16
921,258,5,treatment,2024-02-16
922,258,4,control,2024-02-16
923,259,2,control,2024-02-01
924,259,3,treatment,2024-02-01
925,259,5,control,2024-02-01
926,259,4,treatment,2024-02-01
927,260,4,control,2024-02-22
928,260,3,treatment,2024-02-22
929,260,2,treatment,2024-02-22
930,260,5,control,2024-02-22
931,261,1,treatment,2024-01-05
932,261,4,treatment,2024-01-05
933,261,5,control,2024-01-05
934,261,2,treatment,2024-01-05
935,262,2,control,2024-02-18
936,262,4,treatment,2024-02-18
937,262,5,control,2024-02-18
938,262,1,control,2024-02-18
939,263,2,treatment,2024-02-04
940,263,3,control,2024-02-04
941,263,5,treatment,2024-02-04
942,264,1,control,2024-02-19
943,264,3,treatment,2024-02-19
944,264,2,control,2024-02-19
945,264,4,treatment,2024-02-19
946,265,5,treatment,2024-01-09
947,265,2,control,2024-01-09
948,265,1,control,2024-01-09
949,265,4,treatment,2024-01-09
950,266,1,control,2024-01-09
951,266,5,treatment,2024-01-09
952,266,4,control,2024-01-09
953,266,3,treatment,2024-01-09
954,267,4,treatment,2024-02-12
955,267,5,control,2024-02-12
956,267,1,treatment,2024-02-12
957,267,2,treatment,2024-02-12
958,268,2,treatment,2024-01-31
959,268,3,control,2024-01-31
960,268,4,control,2024-01-31
961,268,5,treatment,2024-01-31
962,269,1,control,2024-03-01
963,269,5,treatment,2024-03-01
964,269,3,treatment,2024-03-01
965,270,3,treatment,2024-02-05
966,270,5,treatment,2024-02-05
967,270,2,control,2024-02-05
968,270,4,control,2024-02-05
969,271,4,treatment,2024-01-11
970,271,2,control,2024-01-11
971,271,3,control,2024-01-11
972,272,3,control,2024-01-17
973,272,4,control,2024-01-17
974,272,1,treatment,2024-01-17
975,273,5,treatment,2024-02-03
976,273,3,control,2024-02-03
977,273,4,treatment,2024-02-03
978,274,5,control,2024-02-25
979,274,1,treatment,2024-02-25
980,274,2,treatment,2024-02-25
981,275,3,control,2024-02-08
982,275,5,control,2024-02-08
983,275,4,treatment,2024-02-08
984,276,1,treatment,2024-01-28
985,276,2,control,2024-01-28
986,276,5,control,2024-01-28
987,276,4,treatment,2024-01-28
988,277,4,control,2024-01-14
989,277,2,control,2024-01-14
990,277,1,treatment,2024-01-14
991,277,5,control,2024-01-14
992,278,2,treatment,2024-02-29
993,278,4,treatment,2024-02-29
994,278,5,treatment,2024-02-29
995,278,3,control,2024-02-29
996,279,3,treatment,2024-02-04
997,279,5,treatment,2024-02-04
998,279,4,treatment,2024-02-04
999,280,2,control,2024-02-18
1000,280,1,treatment,2024-02-18
1001,280,3,treatment,2024-02-18
1002,281,4,treatment,2024-02-16
1003,281,5,treatment,2024-02-16
1004,281,2,treatment,2024-02-16
1005,281,1,treatment,2024-02-16
1006,282,5,treatment,2024-02-14
1007,282,3,control,2024-02-14
1008,282,1,control,2024-02-14
1009,283,1,control,2024-01-13
1010,283,3,treatment,2024-01-13
1011,283,4,control,2024-01-13
1012,283,2,treatment,2024-01-13
1013,284,5,control,2024-02-15
1014,284,3,treatment,2024-02-15
1015,284,4,control,2024-02-15
1016,284,1,control,2024-02-15
1017,285,5,control,2024-01-20
1018,285,1,treatment,2024-01-20
1019,285,3,control,2024-01-20
1020,286,5,control,2024-01-26
1021,286,2,treatment,2024-01-26
1022,286,3,control,2024-01-26
1023,287,5,treatment,2024-02-12
1024,287,4,treatment,2024-02-12
1025,287,3,treatment,2024-02-12
1026,288,1,treatment,2024-02-11
1027,288,4,control,2024-02-11
1028,288,2,treatment,2024-02-11
1029,289,4,treatment,2024-01-24
1030,289,2,treatment,2024-01-24
1031,289,3,treatment,2024-01-24
1032,289,5,control,2024-01-24
1033,290,2,treatment,2024-01-29
1034,290,3,control,2024-01-29
1035,290,5,control,2024-01-29
1036,291,1,control,2024-02-27
1037,291,4,control,2024-02-27
1038,291,3,treatment,2024-02-27
1039,291,2,control,2024-02-27
1040,292,5,control,2024-02-03
1041,292,4,control,2024-02-03
1042,292,1,control,2024-02-03
1043,293,2,treatment,2024-01-29
1044,293,3,treatment,2024-01-29
1045,293,5,treatment,2024-01-29
1046,294,3,treatment,2024-01-08
1047,294,2,control,2024-01-08
1048,294,5,treatment,2024-01-08
1049,295,5,treatment,2024-01-16
1050,295,4,control,2024-01-16
1051,295,3,control,2024-01-16
1052,295,1,control,2024-01-16
1053,296,5,control,2024-01-15
1054,296,2,control,2024-01-15
1055,296,1,control,2024-01-15
1056,296,3,control,2024-01-15
1057,297,3,control,2024-01-05
1058,297,2,control,2024-01-05
1059,297,1,control,2024-01-05
1060,298,5,treatment,2024-01-22
1061,298,1,control,2024-01-22
1062,298,4,treatment,2024-01-22
1063,299,1,treatment,2024-01-02
1064,299,3,treatment,2024-01-02
1065,299,2,control,2024-01-02
1066,299,5,treatment,2024-01-02
1067,300,2,control,2024-02-07
1068,300,3,control,2024-02-07
1069,300,1,treatment,2024-02-07
1070,301,3,control,2024-02-05
1071,301,2,treatment,2024-02-05
1072,301,1,treatment,2024-02-05
1073,301,4,control,2024-02-05
1074,302,2,control,2024-01-15
1075,302,4,treatment,2024-01-15
1076,302,1,treatment,2024-01-15
1077,303,1,control,2024-02-07
1078,303,4,treatment,2024-02-07
1079,303,3,control,2024-02-07
1080,303,5,treatment,2024-02-07
1081,304,1,control,2024-01-15
1082,304,4,treatment,2024-01-15
1083,304,2,treatment,2024-01-15
1084,304,3,treatment,2024-01-15
1085,305,2,control,2024-01-01
1086,305,4,treatment,2024-01-01
1087,305,3,control,2024-01-01
1088,306,1,control,2024-01-05
1089,306,2,control,2024-01-05
1090,306,3,treatment,2024-01-05
1091,307,2,treatment,2024-02-15
1092,307,5,treatment,2024-02-15
1093,307,1,treatment,2024-02-15
1094,308,5,control,2024-02-10
1095,308,3,control,2024-02-10
1096,308,4,treatment,2024-02-10
1097,308,2,treatment,2024-02-10
1098,309,2,control,2024-01-04
1099,309,5,treatment,2024-01-04
1100,309,1,control,2024-01-04
1101,309,4,treatment,2024-01-04
1102,310,3,control,2024-01-15
1103,310,1,control,2024-01-15
1104,310,2,treatment,2024-01-15
1105,310,4,control,2024-01-15
1106,311,4,treatment,2024-01-05
1107,311,5,control,2024-01-05
1108,311,2,treatment,2024-01-05
1109,312,3,treatment,2024-02-27
1110,312,5,control,2024-02-27
1111,312,2,treatment,2024-02-27
1112,313,4,control,2024-01-03
1113,313,3,treatment,2024-01-03
1114,313,1,treatment,2024-01-03
1115,314,4,control,2024-02-25
1116,314,5,treatment,2024-02-25
1117,314,1,control,2024-02-25
1118,315,3,control,2024-01-22
1119,315,1,control,2024-01-22
1120,315,4,treatment,2024-01-22
1121,315,5,control,2024-01-22
1122,316,5,control,2024-01-05
1123,316,1,treatment,2024-01-05
1124,316,4,control,2024-01-05
1125,317,2,treatment,2024-02-02
1126,317,4,treatment,2024-02-02
1127,317,1,treatment,2024-02-02
1128,318,5,control,2024-01-16
1129,318,2,treatment,2024-01-16
1130,318,3,treatment,2024-01-16
1131,319,3,control,2024-01-18
1132,319,4,control,2024-01-18
1133,319,1,treatment,2024-01-18
1134,319,2,control,2024-01-18
1135,320,2,control,2024-02-12
1136,320,5,control,2024-02-12
1137,320,3,control,2024-02-12
1138,321,3,control,2024-02-01
1139,321,1,control,2024-02-01
1140,321,4,control,2024-02-01
1141,322,4,treatment,2024-01-14
1142,322,2,treatment,2024-01-14
1143,322,5,control,2024-01-14
1144,323,3,control,2024-02-04
1145,323,5,treatment,2024-02-04
1146,323,4,treatment,2024-02-04
1147,323,2,treatment,2024-02-04
1148,324,1,treatment,2024-01-09
1149,324,3,treatment,2024-01-09
1150,324,5,control,2024-01-09
1151,325,1,treatment,2024-02-16
1152,325,2,treatment,2024-02-16
1153,325,4,treatment,2024-02-16
1154,325,5,treatment,2024-02-16
1155,326,5,treatment,2024-02-29
1156,326,2,treatment,2024-02-29
1157,326,1,control,2024-02-29
1158,326,3,control,2024-02-29
1159,327,3,control,2024-02-26
1160,327,2,treatment,2024-02-26
1161,327,1,treatment,2024-02-26
1162,328,1,control,2024-02-06
1163,328,5,treatment,2024-02-06
1164,328,2,control,2024-02-06
1165,328,3,treatment,2024-02-06
1166,329,5,control,2024-02-06
1167,329,4,treatment,2024-02-06
1168,329,1,control,2024-02-06
1169,329,3,control,2024-02-06
1170,330,4,control,2024-01-31
1171,330,5,treatment,2024-01-31
1172,330,2,control,2024-01-31
1173,330,1,treatment,2024-01-31
1174,331,5,treatment,2024-01-16
1175,331,3,control,2024-01-16
1176,331,4,treatment,2024-01-16
1177,331,1,control,2024-01-16
1178,332,4,treatment,2024-02-20
1179,332,2,treatment,2024-02-20
1180,332,1,control,2024-02-20
1181,332,3,treatment,2024-02-20
1182,333,2,control,2024-01-31
1183,333,5,control,2024-01-31
1184,333,3,treatment,2024-01-31
1185,334,1,control,2024-02-21
1186,334,4,control,2024-02-21
1187,334,2,control,2024-02-21
1188,335,2,treatment,2024-01-27
1189,335,5,control,2024-01-27
1190,335,4,treatment,2024-01-27
1191,336,3,treatment,2024-01-13
1192,336,5,treatment,2024-01-13
1193,336,4,control,2024-01-13
1194,337,5,control,2024-01-07
1195,337,3,treatment,2024-01-07
1196,337,1,control,2024-01-07
1197,337,2,control,2024-01-07
1198,338,3,control,2024-01-07
1199,338,2,control,2024-01-07
1200,338,5,control,2024-01-07
1201,338,1,treatment,2024-01-07
1202,339,1,control,2024-02-12
1203,339,2,treatment,2024-02-12
1204,339,5,control,2024-02-12
1205,339,3,treatment,2024-02-12
1206,340,1,treatment,2024-01-28
1207,340,2,control,2024-01-28
1208,340,5,treatment,2024-01-28
1209,341,3,control,2024-01-23
1210,341,1,treatment,2024-01-23
1211,341,5,treatment,2024-01-23
1212,341,2,control,2024-01-23
1213,342,3,control,2024-01-28
1214,342,2,treatment,2024-01-28
1215,342,5,treatment,2024-01-28
1216,342,4,control,2024-01-28
1217,343,2,control,2024-01-27
1218,343,4,treatment,2024-01-27
1219,343,3,control,2024-01-27
1220,343,5,control,2024-01-27
1221,344,1,control,2024-01-30
1222,344,3,control,2024-01-30
1223,344,4,treatment,2024-01-30
1224,344,2,treatment,2024-01-30
1225,345,2,treatment,2024-02-25
1226,345,3,treatment,2024-02-25
1227,345,5,treatment,2024-02-25
1228,345,4,control,2024-02-25
1229,346,1,control,2024-02-16
1230,346,3,control,2024-02-16
1231,346,4,treatment,2024-02-16
1232,346,2,treatment,2024-02-16
1233,347,3,control,2024-01-04
1234,347,4,control,2024-01-04
1235,347,5,treatment,2024-01-04
1236,348,5,control,2024-02-13
1237,348,2,control,2024-02-13
1238,348,1,treatment,2024-02-13
1239,349,4,treatment,2024-02-11
1240,349,1,control,2024-02-11
1241,349,5,treatment,2024-02-11
1242,350,2,control,2024-02-11
1243,350,3,treatment,2024-02-11
1244,350,5,treatment,2024-02-11
1245,350,4,treatment,2024-02-11
1246,351,5,control,2024-01-07
1247,351,1,treatment,2024-01-07
1248,351,3,treatment,2024-01-07
1249,351,4,treatment,2024-01-07
1250,352,5,treatment,2024-01-04
1251,352,2,control,2024-01-04
1252,352,1,control,2024-01-04
1253,352,3,treatment,2024-01-04
1254,353,2,treatment,2024-01-26
1255,353,3,control,2024-01-26
1256,353,4,control,2024-01-26
1257,354,5,treatment,2024-02-16
1258,354,1,control,2024-02-16
1259,354,3,control,2024-02-16
1260,355,5,control,2024-01-22
1261,355,2,treatment,2024-01-22
1262,355,3,treatment,2024-01-22
1263,355,1,control,2024-01-22
1264,356,2,treatment,2024-02-21
1265,356,1,treatment,2024-02-21
1266,356,3,treatment,2024-02-21
1267,356,4,control,2024-02-21
1268,357,2,control,2024-02-25
1269,357,4,control,2024-02-25
1270,357,1,control,2024-02-25
1271,358,1,treatment,2024-01-07
1272,358,4,treatment,2024-01-07
1273,358,2,treatment,2024-01-07
1274,358,3,control,2024-01-07
1275,359,4,control,2024-01-16
1276,359,5,control,2024-01-16
1277,359,2,treatment,2024-01-16
1278,359,1,control,2024-01-16
1279,360,1,treatment,2024-01-13
1280,360,5,control,2024-01-13
1281,360,2,control,2024-01-13
1282,360,3,treatment,2024-01-13
1283,361,5,treatment,2024-01-13
1284,361,1,treatment,2024-01-13
1285,361,4,treatment,2024-01-13
1286,362,2,treatment,2024-02-04
1287,362,5,treatment,2024-02-04
1288,362,4,treatment,2024-02-04
1289,362,1,control,2024-02-04
1290,363,4,treatment,2024-01-29
1291,363,2,treatment,2024-01-29
1292,363,3,treatment,2024-01-29
1293,364,4,treatment,2024-01-09
1294,364,2,treatment,2024-01-09
1295,364,1,control,2024-01-09
1296,364,5,treatment,2024-01-09
1297,365,2,treatment,2024-01-28
1298,365,3,control,2024-01-28
1299,365,1,control,2024-01-28
1300,366,1,treatment,2024-01-12
1301,366,2,treatment,2024-01-12
1302,366,5,treatment,2024-01-12
1303,366,4,control,2024-01-12
1304,367,3,treatment,2024-01-18
1305,367,5,treatment,2024-01-18
1306,367,1,control,2024-01-18
1307,368,5,treatment,2024-01-30
1308,368,3,treatment,2024-01-30
1309,368,4,treatment,2024-01-30
1310,369,5,control,2024-01-16
1311,369,4,treatment,2024-01-16
1312,369,1,control,2024-01-16
1313,370,3,control,2024-02-25
1314,370,1,control,2024-02-25
1315,370,5,treatment,2024-02-25
1316,370,2,treatment,2024-02-25
1317,371,1,control,2024-02-29
1318,371,3,control,2024-02-29
1319,371,2,control,2024-02-29
1320,372,4,treatment,2024-01-05
1321,372,3,treatment,2024-01-05
1322,372,1,control,2024-01-05
1323,373,4,treatment,2024-01-29
1324,373,2,control,2024-01-29
1325,373,3,treatment,2024-01-29
1326,373,5,treatment,2024-01-29
1327,374,2,treatment,2024-02-21
1328,374,1,control,2024-02-21
1329,374,4,treatment,2024-02-21
1330,374,5,treatment,2024-02-21
1331,375,4,treatment,2024-02-25
1332,375,5,control,2024-02-25
1333,375,2,control,2024-02-25
1334,376,1,treatment,2024-02-24
1335,376,3,treatment,2024-02-24
1336,376,4,treatment,2024-02-24
1337,377,3,control,2024-02-05
1338,377,5,treatment,2024-02-05
1339,377,2,treatment,2024-02-05
1340,377,4,control,2024-02-05
1341,378,1,control,2024-01-07
1342,378,5,treatment,2024-01-07
1343,378,4,control,2024-01-07
1344,378,2,treatment,2024-01-07
1345,379,5,treatment,2024-01-04
1346,379,4,control,2024-01-04
1347,379,1,treatment,2024-01-04
1348,380,3,control,2024-02-11
1349,380,1,treatment,2024-02-11
1350,380,5,control,2024-02-11
1351,380,2,control,2024-02-11
1352,381,5,treatment,2024-02-04
1353,381,4,treatment,2024-02-04
1354,381,1,control,2024-02-04
1355,381,3,treatment,2024-02-04
1356,382,5,control,2024-02-23
1357,382,1,treatment,2024-02-23
1358,382,4,treatment,2024-02-23
1359,383,3,control,2024-01-01
1360,383,4,control,2024-01-01
1361,383,2,treatment,2024-01-01
1362,384,3,treatment,2024-01-06
1363,384,4,control,2024-01-06
1364,384,2,control,2024-01-06
1365,385,4,treatment,2024-02-29
1366,385,5,treatment,2024-02-29
1367,385,3,control,2024-02-29
1368,386,2,control,2024-02-18
1369,386,5,control,2024-02-18
1370,386,1,control,2024-02-18
1371,387,1,control,2024-02-24
1372,387,3,control,2024-02-24
1373,387,2,control,2024-02-24
1374,387,5,treatment,2024-02-24
1375,388,3,control,2024-01-16
1376,388,5,treatment,2024-01-16
1377,388,4,treatment,2024-01-16
1378,388,2,treatment,2024-01-16
1379,389,2,treatment,2024-01-11
1380,389,3,control,2024-01-11
1381,389,5,treatment,2024-01-11
1382,389,1,treatment,2024-01-11
1383,390,4,treatment,2024-01-27
1384,390,3,control,2024-01-27
1385,390,1,control,2024-01-27
1386,390,5,treatment,2024-01-27
1387,391,4,control,2024-02-01
1388,391,3,treatment,2024-02-01
1389,391,1,treatment,2024-02-01
1390,391,2,control,2024-02-01
1391,392,3,control,2024-01-31
1392,392,5,control,2024-01-31
1393,392,4,control,2024-01-31
1394,393,3,control,2024-01-14
1395,393,5,treatment,2024-01-14
1396,393,1,treatment,2024-01-14
1397,394,4,control,2024-02-25
1398,394,3,control,2024-02-25
1399,394,5,treatment,2024-02-25
1400,395,2,control,2024-01-26
1401,395,4,treatment,2024-01-26
1402,395,1,treatment,2024-01-26
1403,395,5,treatment,2024-01-26
1404,396,3,treatment,2024-02-27
1405,396,5,control,2024-02-27
1406,396,2,control,2024-02-27
1407,396,4,control,2024-02-27
1408,397,2,control,2024-01-04
1409,397,3,control,2024-01-04
1410,397,1,control,2024-01-04
1411,398,2,control,2024-01-11
1412,398,3,control,2024-01-11
1413,398,4,control,2024-01-11
1414,399,5,treatment,2024-01-25
1415,399,2,treatment,2024-01-25
1416,399,4,treatment,2024-01-25
1417,399,1,treatment,2024-01-25
1418,400,1,treatment,2024-01-01
1419,400,5,control,2024-01-01
1420,400,3,control,2024-01-01
1421,401,3,treatment,2024-01-25
1422,401,2,treatment,2024-01-25
1423,401,5,control,2024-01-25
1424,401,4,control,2024-01-25
1425,402,4,control,2024-01-17
1426,402,2,treatment,2024-01-17
1427,402,5,treatment,2024-01-17
1428,402,1,control,2024-01-17
1429,403,5,treatment,2024-02-29
1430,403,1,control,2024-02-29
1431,403,2,control,2024-02-29
1432,403,4,control,2024-02-29
1433,404,1,control,2024-02-20
1434,404,2,treatment,2024-02-20
1435,404,3,treatment,2024-02-20
1436,404,5,treatment,2024-02-20
1437,405,1,treatment,2024-02-20
1438,405,4,treatment,2024-02-20
1439,405,5,control,2024-02-20
1440,405,3,control,2024-02-20
1441,406,2,control,2024-01-30
1442,406,4,control,2024-01-30
1443,406,3,control,2024-01-30
1444,407,2,treatment,2024-01-19
1445,407,1,control,2024-01-19
1446,407,5,control,2024-01-19
1447,408,1,control,2024-01-28
1448,408,4,control,2024-01-28
1449,408,2,control,2024-01-28
1450,409,5,control,2024-02-14
1451,409,2,treatment,2024-02-14
1452,409,4,control,2024-02-14
1453,409,1,control,2024-02-14
1454,410,5,treatment,2024-02-16
1455,410,4,control,2024-02-16
1456,410,3,control,2024-02-16
1457,410,2,control,2024-02-16
1458,411,3,treatment,2024-02-20
1459,411,4,treatment,2024-02-20
1460,411,2,control,2024-02-20
1461,411,5,treatment,2024-02-20
1462,412,3,treatment,2024-02-05
1463,412,5,treatment,2024-02-05
1464,412,1,treatment,2024-02-05
1465,413,3,treatment,2024-02-12
1466,413,2,treatment,2024-02-12
1467,413,5,control,2024-02-12
1468,414,1,control,2024-02-15
1469,414,4,control,2024-02-15
1470,414,3,control,2024-02-15
1471,415,1,treatment,2024-02-01
1472,415,2,treatment,2024-02-01
1473,415,3,control,2024-02-01
1474,415,4,control,2024-02-01
1475,416,4,treatment,2024-01-10
1476,416,3,control,2024-01-10
1477,416,5,treatment,2024-01-10
1478,417,4,treatment,2024-01-13
1479,417,5,treatment,2024-01-13
1480,417,2,treatment,2024-01-13
1481,418,1,control,2024-01-19
1482,418,2,control,2024-01-19
1483,418,5,control,2024-01-19
1484,418,4,treatment,2024-01-19
1485,419,3,control,2024-01-14
1486,419,4,treatment,2024-01-14
1487,419,5,control,2024-01-14
1488,420,1,treatment,2024-01-04
1489,420,3,control,2024-01-04
1490,420,5,treatment,2024-01-04
1491,421,5,control,2024-02-07
1492,421,3,treatment,2024-02-07
1493,421,4,treatment,2024-02-07
1494,421,1,control,2024-02-07
1495,422,4,treatment,2024-02-17
1496,422,2,treatment,2024-02-17
1497,422,5,control,2024-02-17
